,text,label
4158,Order least twice month They consistent main dishes Extremely disappointed last order breaded steak steak wa burnt point cardboard Went straight garbage My husband called right away And got refund promised I wa owner I would never let order go This ha happened .. You might get fabulous meal one time get dish horrible next ..,1
4159,Definitely best Cuban food I 've I LOVE croquettes especially cheese one Also Saturday special ox tail super delicious The regular ropa vieja roast pork also really yummy The staff really friendly received great service,1
4160,We bacalao It 's nicely seasoned good comfort food The pork onion mojo good The bread spot Pork tender The mojo garlicky hint lemon,1
4161,Why pork black rice yellow bean rice Oh disappointed I checked I check right get eat .. I n't want eat white rice Cubans love pig meat I n't eat Sorry,1
4162,I given place way many chance improve service Expect receive order really late If really looking speedy turn around place I received food cold one time The reason I even continue order got right one time Sadly one time I also bad experience ordering phone lady got entire order wrong We need better Cuban restaurant Kearny This one,1
4163,I love place Its authentic Cuban food fairly priced,1
4164,Great service Good price Great food My fav Cuban sandwhich ropa vieja .. Yummmmyyy,1
4165,Food mediocre Empanadas soggy black bean ropa vieja n't impressive,1
4166,This place ok I 've twice First time I ordered Cuban sandwich go Took forever order Gave benefit doubt bc place opened Went today dinner stopping Jenifer Studio pictures I ordered ropa vieja arroz con gandules red beans fried yuca mojo Hubby ordered bistec encebollado black bean tostones Our bean never came food side came different times Ropa vieja wa ok They ran tres leche ... disappointing To stone yuca greasy great,1
4167,I love I find place feel like home It 's hole wall perfect spot quick lunch The service wa great Personally 's hard find spot decent Media Noche Cuban sandwich sweet bread take taste bud back Miami I became addicted sandwiches I finally found spot price right My friend I lunch I 'll back next week Lets see 's consistent,1
4168,The beauty sale life road ... You find little gem like along way Authentic delicious Cuban food Inexpensive well Enjoy,1
4169,Got hand place Tasty affordable food great service I feel like grandma working kitchen Empanadas solid buck Papas rellenas 1.50 Ca n't beat place No need go Newark get Caribbean cuisine,1
4170,I cant say much inside ordered takeout driving seemed reasonably sized The price reasonable amount food give filling I ordered shredded beef white rice beans tostones All wa amazing My dislike wa wa pepper shredded beef 'm slightly allergic however I n't waste food I picked I could still enjoyed much I thought ask pepper since Cuban place use lot pepper dish fault Over-all experience wa good people phone really friendly I 'm looking try Cuban sandwich next pepper steak I would definitely recommend local,1
4171,Ate restaurant food wa delicious However placed order home delivery two words NEVER AGAIN minute wait told phone turned hour minute AND food n't even hot You want food go delivery service SUCKS,1
4172,Came lunch week ago boyfriend impressed The steak sandwich frita cubana ok I n't tried actual meal I There 's definitely better Cuban spot,1
4173,So Good Love place Great Non Pretentious eart Cafeteria Cuban food,1
4174,I 'm Cuban I go place serving Cuban food I expect authenticity This place wa ok It look like luncheonette restaurant The Cuban sandwich n't taste fresh disappointing I wa also extremely shocked n't offer fritas menu Big I wa surprised I asked owner said never thought would consider adding Fritas Cuban hamburger pretty much staple quick lunch late nights Overall staff friendly place clean food n't I could cook dish better home le money,1
4175,Cheap good authentic Cuban Food I first found place Yelp decided try I love bacalau pork chop personal favorite Chicken Francaise You three option rice Either white yellow special rice includes beans The food really doe feel like home cooked meal,1
4176,Much better expected The juice simply amazing,1
4177,Hot holy damn wa good Cuban sandwich Granted I 've never one El Cubanito 's sandwich bar others measured Moist greasy Check Slab hand-pulled pork falls-apart-easily goodness Check Bread hard hot crusty outside yet pillowy inside Yes Yes Yes Others may call place divey I like think someone 's home kitchen wa opened public Good food good prices friendly place,1
4178,Cubana magnificent When I roll small divey type establishment I 'm looking three thing quality food great price quick service mention cleanliness given All hit home massive plate perfectly cooked rice bean choice A pork beef chicken selection cooked sauce along soda Really How go wrong BYOB BONUS,1
4179,El Cubanito catered small dinner party home My husband sibling born Cuba We loved food Delicious fresh tasty etc ..... No driving Union City Cuban food El Cubanito delivered right house So happy found place Thank,1
4180,When first opened food wa lower end quality service wa slow A month later food quality great yet service still pretty slow F time wait thirty minute place great place eat The food taste GREAT ad portion size wonderful Prices great also I wish Cuban sandwich wa little bigger They also delver On scale 1-10 I give place 7.5 I tough grading,1
4181,Ate food wa honestly great delicious However placed order home delivery minute wait told phone turned hour minutes AND food n't even hot You want food go get delivery SUCKS,1
4182,I n't see anything special going Food wa OK price wa,1
4183,So glad I read review decided come lunch one day The food delicious staff always friendly I 've shredded beef yellow rice maduros black beans chicken stew Cuban sandwich All excellent Cuban sandwich wa really one best I 've ever The price reasonable cuban entree avg around wa Definitely return,1
4184,I wa kind disappointed I really like Cuban food usually I walked looked menu n't see much anything interest I decided order something safe I got pork sandwich It wa alright wa nothing Just shredded pork pressed roll There really strong distinct flavors You need pair pork something Vegetables like sauce something offset There wa little bit onion barely anything It wa little dry side I n't know n't bad wa bland Maybe I need order something else I guess I 'd go back service wa fine place wa clean everything I 'd need get recommendation order I I 'll update review accordingly,1
4185,Love Cuban food service ... prices,1
4186,Great spot authentic cuban food Insanely cheap nothing expensive 7.95 Great fresh empenadas ropa vieja wa really good Owners personally talked u several time make sure everything wa good Desserts three layer milk cake specifically really good cheap cake flan 1.50 Already making plan go back,1
4187,The best Cuban restaurant Kearny hand Loving new local places Fridays Bacalao Favoriate,1
4188,If 're expecting quick food around lunchtime avoid place But time wait mood Cuban El Cubanito good spot A friend I mood empanadas Stella 's wa closed So went block north 4-table restaurant glanced paper menu Thursday special stewed pork ribs SOLD After ordering waited least minute food The people running restaurant seemed unorganized scrambling around taking phone order waiting tables A customer walked pick phone order waited long I I felt bad kid My styrofoam box wa piled food I opted yellow seasoned rice black bean side It 's included meal The pork wa tender flavorful fell right bone The yellow rice wa salty taste I probably white rice add black bean next time I wa satisfied dish likely go back try dishes le busy hour/day Oh beef empanadas excellent,1
4189,Authentic-tasting Cuban food served quickly extremely affordable They really know interact customer friendly face around Daily special offered day week ordered Friday night daily special tilapia memory serf right definitely choose yellow rice packed flavor The fish wa tad dry well-flavored Black bean phenomenal We also ordered side white rice side maduros The white rice thing I would say wa `` meh '' entire meal The maduros fresh well-prepared found way cut bit weird Their mango milkshake much milk I hate taste actual milk instead blended combination chosen flavor ice-cream-ish taste personal preference,1
4190,Very good food make feel home,1
4191,Great local find I happy finally decent Cuban spot near home We Cuban live predominantly Italian restaurant zone Great food unbelievable price deliver I hope lasts It 's perfect spot kind place The owner really nice guy even delivers food Check place cheap classic Cuban meal,1
4192,Excellent food ... prices low ... Everyone friendly I eat everyday ...,1
4193,I stopped smelling food employee ordered neighboring store I ordered two empanadas one cheese one beef breaded chicken cutlet topped cooked onion side rice beans mango shake All le The food wa delicious large portion I ask box take leftover home The staff wa friendly welcoming I definitely returning,1
4194,Discovered place I wa driving one day Wow ... great authentic fresh Cuban place Tiny ... fancy .... Best quick meal .. takeout The service warm friendly price fantastic ..... Empanadas .. croquetas .. maduros .... ropa vieja bean rice .... delicious. If want good food n't need impress date ..... go .....,1
4195,This little whole wall nice surprise Where else get really good Cuban sandwich I 've handful time sandwich SO good The pork tender bread toasted right Not toasty cut mouth toasty enough get CRUNCH All food reasonably priced cheaper Cuban sit place 5-mile radius The meat rice platter generous Last time I ropa vieja wa flavorful filling side sweet plaintains 's love The outside quaint food speaks 's great take since small inside I usually call order pick So happy find place like close home,1
4196,Went first time I heard friend food wa good sample house This new little cafe beautiful gem among bunch valueless stones Finally place Kearny food authentic affordable So far I twice time experience ha great food great service great prices The owner employee nice serve delicious food The place small would benefit change decor department barely notice meal They also Facebook great forum spread news Definitely recommend anyone looking authentic taste Cuba low key quaint enviroment,1
4197,Excellent food great service They kind helpful I got pork sandwich wa tasted great I tried type rice darker rice wa better opinion also got type beef stew wa also excellent nothing compared grilled plantains Had leftover take home heat eat vanilla ice cream Super cheap well Definitely recommend going back sure,1
4198,This little store front put good food It first time I ever told owner need raise prices Everything reasonably priced I want see grow suceed They serve breakfast lunch dinner The highest priced item menu 8.00 I small bowl Chicken Noodle soup n't small It wa loaded noodles big piece chicken vegatables canned wa sstill pretty good The broth wa tasty I wanted roast pork dinner n't menu The waitress said could make I got large portion absolutely delicious pork yellow rice red beans I n't usually eat much rice I rarely eat beans These good I finished nearly I rice pudding dessert coke The bill came 10.70 I put glass sure charged everything A gentleman came back asked I liked food I said everything wa fantastic He proudly told `` I cook I make everything '' I going back tomorrow friend lunch The place could use paint job furniture mismatched dang fantastic food,1
4199,This good place 's value I 'm giving 's hard 're starting new business 're putting good food good price I 'd like see place develop grow I went one Sunday walk got chicken stew I liked wa pretty tender rice black bean went well You 've got option choosing meal menu already cooked food counter The maduros wa newly cooked I wa wa good I 'm planning come get bistec Parking street since I walk n't matter I 'm looking forward stay,1
4200,Stumbled restaurant family strolling street nice evening Very friendly professional good service great meal,1
4201,Went Sunday brunch My server Jesse wa helpful attentive without overbearing Got crab cake spinach fresh fruit Jesse warned crab cake wa small I 'm fan oversized portion found exact right size The fruit cut morning The bloody mary drink 'll need 's strong I 'll back next week,1
4202,I like place I recommend It ha gradually improved year yes I 've patronizing Knock since first opened food quite good The salads entree dessert excellent fact I 'm sure reviewer might come night I assure `` regulars '' devoted place 's popular The decor attractive upscale In warmer month sit outside cafe style Of gay bar Philly Knock ha best cocktail The bartender expert n't worry ordering Sidecar Sazerac Mudslide Scarlett O'Hara ... master alcoholic beverages drink strong watered,1
4203,Knock sponsored charity event church I thank Bill Wood kindness But staff failed We arrived 11:30AM sat brunch given glass water We sat hour half waiting food finally came cold No coffee wa offered ate I grateful Bill taking time cost food sitting hour half glass water eating cold food well I say I wo n't back place anytime soon,1
4204,Why come many dinner spot offer better food service atmosphere Tonight wa last attempt enjoy place lack every category,1
4205,Nice spot drink disappointing kitchen The strip steak mussels Caesar salad flat bread disappointing,1
4206,Always stop I make bar hopping delicious food James favorite server regardless long I n't around always remembers The atmosphere cozy relaxing They sometimes even someone playing piano My favorite fried calamari jumbalaya sunday prime rib slider annddd gah almost everything Oh knock burger great The food good drink strong This place great,1
4207,It 's Sunday morning body going withdrawal lack alcohol past hours Most people would call hangover I call sign sign need get Knock famous Knock-out mimosa Like good workout regimen day drinking n't going get anywhere unless push This mimosa come added shot orange vodka make already beautiful waiter bar tender look even better Who knows maybe liquid courage even push find Sunday afternoon cuddle buddy looking Just n't take mine Pro-tip sit outside extra good eye candy work tan,1
4208,They 're trying ... Larry new manager really trying get place shape BUT snobby bartender really replaced I still n't returned restaurant pretty awful experiences The waiter nice food n't match I 'll wait fall Larry able make great changes Only drink occasion present,1
4209,Five u went Knock last night blast We decided share dish tried many specialties terrific Woody owner came sat us got know history place well While gay restaurant welcome everyone I highly recommend,1
4210,OMG far away home find THE place made u feel home welcomed Generous cocktail fabulous appetizers ... dinner still come,1
4211,I eaten Knock twice time food wa good service great I like atmosphere place We dinner returned brunch following week The bar area nice want drink restaurant part nicely laid menu wa varied American fare Brunch standard brunch item served timely matter Staff friendly knowledgeable seems lot regulars,1
4212,Came year ago current work conference Much down-to-earth relatively quiet compared bar area older crowd friendly bartenders crowded Sunday pretty busy Saturday Had dinner previous visit wa crowded fun decent food Definitely recommend older mature crowd avoidance trashier option hood,1
4213,Being towner I wa quite pleased atmosphere drinks If I pick something bad I 'd say service could little better Overall though 's great place drink meeting friends,1
4214,Great place dinner drinks The short rib fantastic Caesar salad,1
4215,A great place Friday after-work drink dinner One best City,1
4216,So place much le `` clubby '' gay spot city It 's like upscale piano bar I think actually live show tune piano nights dining area I would like try eat I never NOTHING vegan menu So I really come drinks I stopped 3-stars,1
4217,I went Knock last night friend wa nice cozy bar/restaurant Our waiter I believe wa owner wa extremely helpful We ordered two strong martini appetizers The southwestern eggrolls delicious Almost better one Chili 's The avocado ranch dressing wa flavorful well In back someone playing Christmas carol piano It put holiday mood I would definitely come back,1
4218,Came group colleagues Nice selection wine beer specialty cocktails I steak medium rare It wa cooked exactly way I liked well seasoned I would come back next time I 'm town,1
4219,Chill bar Center City Definitely worth stopping drink two Food yummy well ...,1
4220,Best fresh food excellent cocktails I truly relax laugh,1
4221,Scallops really nice The veggie also good The waiter wa relaxed funny Very nice experience,1
4222,I wa last Saturday early evening Sat outside I ordered southwest egg rolls My significant ordered wings The service wa good The staff wa nice The food ordered wa good Only one problem .... Three hour later I bad stomach pain threw That wa food I day And none three people I spent weekend close quarter got sick Based facts I suspect either food handler dirty hand southwest egg roll bad,1
4223,The atmosphere nice quite overall I flatbread cheesesteak pizza wa honestly subpar The bartender wa interested chatting friend serving us The cleanliness could improved bar dining area I would recommend place unless enjoy bunch old prissy men sitting around,1
4224,LOVE LOVE LOVE IT HERE That 's No big line minute drink orders Best food great atmosphere Perfect dinner drink great conversation Every time go make new friends,1
4225,One favorite gay bar city Great place happy hour lunch brunch dinner The staff wonderful drink strong A great meeting place get cocktail two heading great bars/clubs city,1
4226,7/4 wa second trip Knock excellent drinks small plate staff I one minor issue I ordered chocolate torte waiter came back apologized said restaurant wa would replace another desert house The person I wa asked peanut butter cake said need comp Just people said `` need comp '' doe NOT mean comped He comped I would added price desert tip If waiter say going something like right time ignore customer Best John,1
4227,This place mediocre The Grilled Steak Onions Bleu Cheese flatbread wa oily Not large portion And wa almost cold The cheeseburger wa way The fry cold limp Was n't worth price The waiter wa best either Not attentive friendly Maybe good place get drink friends 's,1
4228,Not gay many gay friends I seen share gay bar know scene Philly pretty well Pluses Knock Not divy seedy Knock clean bar well stocked clientele definitely upscale Not overbearing I 've gay bar ca n't order drink without getting picked This n't case although looking quick hook-up 's pretty easy well Pleasant staff nice guy guys keeping theme joke pay attention detail Strong drink shy pouring booze Minuses The food definitely mediocre best While n't pricey really clearly attempt make little upscale kitchen execution pretty lousy Asked burger medium got beyond well done hour I ordered Calamari wa rubber Drink price high welcome Philly Gayborhood Worth trip walk street Garces Trading Company Morimoto eat,1
4229,Knock knock 's rude bartender rude bartender prissy one plucked eyebrows ...,1
4230,I friend Cali staying hotel block stumbled whim I thought place wa gon na stuffy I wa wrong Everyone wa stinkin friendly I lovely time meeting friends met peeps great drink great service I munched sweet potato fry salad Bangin Wee bit pricey 're downtown gayborhood like Then I met gentleman front serenaded `` Fly Me Moon '' That 's good night Colorful Lively Good times,1
4231,This hand best restaurant bar greater Philadelphia area WE stumbled place accident looking quick bite eat drink They service quality room blew u away We enjoyed much went back last night It quickly become one top favorite place eat drink country Definitely MUST,1
4232,Was Friday evening wait long time get drink crowded bar Was pleased see restaurant wa inviting well-appointed white table cloths etc. Ordered 'special fish fry wa awful much greasy batter almost fish The waiter 's service could described ambivalent best I 've gotten le attitude homophobic counter server hick town diners With many great restaurant Philly Knock really worth patronage gay community anyone else My sincere regret family child poorly treated place,1
4233,Lezbehonest gay male bar gayelle 's welcome Every time I come good stiff drinks staff patron hospitable And I really love The crowd mostly consists older men It get packed weekend plenty bar seat table near TV 's In warmer weather I 'd imagine patio area really fun I love bar It 's good time everyone make small talk including bartenders,1
4234,I ticket Philadelphia Orchestra 10/20/12 Since Knock 4-5 block Verizon Hall I decided try Yelp This wa first time visit Knock I could pleased First food wa quite good -- entree sides dessert service wa consistently attentive without suffocating atmosphere wa pleasant The best rating I give say I definitely return,1
4235,Oh gosh ... 're good You dance like Nancy Sinatra You know 's going fun time bartender little go-go dancing cleaning glass `` Wipeout '' Surfaris plays You know 's going even fun patron bar offer quoted compliment said bartender However bartender wa year old idea Nancy Sinatra went back washing glasses Stopped quick dinner drink wa pleased Allagash White tap never bad Started arugula salad toasted cashew Manchego Cheese wa gigantic also delicious That wa followed small crabcake served spinach wa delightful I liked bartenders food wa good price reasonable play Lesley Gore sound system hear someone compared Nancy Sinatra simply ca n't rate four stars,1
4236,This place like two different restaurant sometimes Service lousy percenty time We every Sunday group like go Some food good time 's poor nature I think maybe two different lead cooks/chefs I ordered stuffed burger last week wa special menu came done burnt roll second week row I got burnt roll I sent back came rare part raw I n't want send back would seem I wa picky someone else wa paying check okay I let go I always fan atmosphere also year ago I fantastic lamb chop I put review right middle IF YOU DO N'T LIKE OVER DONE OR RAW MEAT DO N'T COME,1
4237,This place ha nice bar The food terrible Greasy poorly prepared without thought tasteless food Awesome bar staff Drink skip dining,1
4238,I 've enjoyed best martini time lived city We always stopped friend drink evening The martini large enough kiddie pool always delish The food little hit miss generally hit miss We usually sit bar always best service bartenders We 've also experienced Phillip server yes 's bit bitch The rest staff make though,1
4239,I love hate relationship knock On good night 's fun crowd good food good mood Although sometimes depending whether 're hosting private party clique scattered may may get acknowledged served I prefer upscale feel place burger could put poor house Overall I give good rating I enjoy spending time ..,1
4240,I 've given nearly every damn gay bar city Knock one exception I never eaten food rating applies bar opinion awesome like strong large drink good price oh like older gay guys I young/not old lesbian So I quite often female bar fine The bartender super sweet martini come martini glass IKEA seen thing know enormous Two drink Knock like 4-5 establishment It 's total bargain The bar `` classy '' looking The bathroom almost always totally clean sink glow red Least favorite thing Knock crowded given night past 6pm bar table `` reserved '' LAME It first come first serve But minor complaint stand n't stopped frequenting watering hole many times,1
4241,Okay let 's clear This place look kind classy 's Which totally fine The clientele bit ... bleak go friend enjoy cheap SUPER STRONG drinks quite good time Go Thursday karaoke It take entertainment whole new level,1
4242,DRINKS REVIEW early reservation garces trading co block thought would find closest bar grab drink wa walked found seat bar ordered martinis noticed guy around learned gay bar wa anything wrong weird first got drink delicious well made bar wa really beautiful refined sense situated window main street fun people watching bartender wa nice told u opened little ago perused menu looked like really good bar american food definitely back try,1
4243,My first review New Year I 'm sad report 's good one ... Ohh KnOcK even begin .... It 's restaurant week= given 'hit miss experience Tonight doe NOT even come close acceptable opinion I left minute ago start review ONCE wa one worst dining experience I 've ever I eat ALOT Lured tempting menu friend I decided stop sample fare We early 5:30pm reservation grabbed glass vino bar After couple sips host led u table Our eagerness great food light-hearted conversation quickly turned surreal upsetting evening Most people would agree I pretty well rounded well traveled open minded individual rarely year life I ever felt uncomfortable I wa tonight Although observed woman restaurant never feel intimidated place However icy server really made u feel unwelcomed tonight Our bus boy poured water informed u 'Philip take order Philip skipped formality sauntered take order We started Heirloom tomato salad later plopped two piece hard sourdough roll bread plate sort whipped butter I could n't sure turned heel disappeared could ask After minutes reappeared starter course first glance I could tell tomato fresh reaffirmed fork pierced better judgment I took little taste Blech I glanced friend 's plate saw lifeless appetizer staring back As Philip coolly floated table debated whether send food back n't want 'THOSE PEOPLE simply unacceptable He n't seem care neither u touched plate stopped eating together We finally decided flag informed tomato little suspect u asked new slices He quickly swept plate asked u wanted get something else 'We obviously find something wrong tomatoes Wait .... EYE ROLL Really Not express disdain pointed food wa subpar inedible apparently really getting nerve GULP first reservation night 's already huffy mood night bring Back kitchen went came wedge salad drenched blue cheese dressing actually n't half bad however host soon brushed past table cooed Philip 'let 's scale back portions I wa shocked rude unprofessional staff seemed Onto battered asparagus fries crispy outside soggy inside however flavor wa nice aioli sauce wa nice compliment My friend 's fried mozzarella wa bland pesto marinara sauce wa tasty The crab cake entree wa rather luke warm salty wa bit soggy could cooked little longer portion size wa nice The dessert wa nothing write home pretty look meh wa sitting fridge tad long My empty glass Pinot sadly sat barren whole night I contemplated asking refill I n't know I could handle another awkward exchange bagged whole idea As night wore nice mix people came Philip seemed little le bent rude u immune n't really care much I normally balance rating food service ratio however tonight wa unbelievably disappointing every way I back couple restaurant visiting RW I could bring even redemption drink obviously Knock n't care much took sent way lesson learned however I take Elite status seriously 's another two cent bad joke I know RW suppose 'highlight restaurant 's potential dear KNOCK please consider taking name participating restaurant list feel part RW hassle profitable enough tonight wa kind food service wa presented 's disservice industry Sorry Yelpers I SERIOUSLY disagree glowing review possible wrong restaurant This place anything hospitable Maybe I stick liquid diet karaoke I would n't twisted Apologizes rant let wrap novel KnOcK KnOcK= nobody 's home,1
4244,We 've several time Knock one friend 's favorite place gayborhood The staff warm friendly hard eyes The bar well stocked staff efficient nearly always provide service smile I also like local vibe place .... lots regular staff know name The menu varied always special food decent taste price Pizza burgers salads slab meat menu A decent variety choices nicely prepared With dining scene Philly hot I n't think would often friend friend One day give try brunch,1
4245,No matter always seem welcome Knock I wa alone waiting friend arrive I sat bar Within min getting drink I wa full conversation total stranger next me.There n't many place As food wa excellent I shredded short rib flat bread thinking making mouth water My friend chicken marsala braised short ribs Both loved dishes Ok ... time fun part .... THE DRINKS One word .... STRONG good way recommendation Golden Cadillac Mai Tai traditional martini Love spot,1
4246,This sort upscale gay bar/restaurant `` Gayborhood '' Philadelphia generally attracts 30+ something crowd It 's neat clean orderly pleasant décor atmosphere They also dinning area serf regular sit waiter serviced dinner rather complete menu However I would suggest one stick whatever nightly daily special offered From food I 's nothing I would inclined rave return I would rate two star food four star pleasantness bar I averaged OK three star place,1
4247,Let 's honest The people like place towny loyal Woody You get better tasting food TV dinner service esp bar queeny funny entertaining way slow pathetically slow even Philly standards,1
4248,After celebrating birthday Valanni looking place people could snack others could drink wa nearby After quick search Yelp place came good reviews seeing wa close decided go I 'm glad I ca n't say enough good thing service Our large group wa quickly attended put table together us I ordered watermelon martini wa good It wa sweet overly good amount liquor Many others table got food The sweet potato fry mixed regular fry jalapeno really good Everyone got mini pizza like thing sorry I n't remember called really enjoyed Everything came quickly They immediately brought u water kept refilled It wa good experience I back I 'm neighborhood,1
4249,I brunch harlot I think ha related Ron Swanson Knock really blew away brunch menu OR SHOULD I SAY KNOCKED ME OVER No I wo n't No brunch puns Knock wa open morning Irene merit star right The host wa also doubling server part dining area let tell ... wa top shit My party wa promptly seated water within minutes Coffee followed shortly mug never went half full Another star So I normally order gimmcky french toast day wa cooky creme I decided try southern biscuit gravy dish I bacon instead Canadian bacon My friend got ... got food really food blew away I n't pay attention friend food Crispy bacon biscuit perfect really ... I could meal every week I would happy fat Every star ever crispy bacon lot melty goodness biscuits Our server wa kind enough bring drink menu I asked screwdriver wa though Lucille Bluth made A lot vodka orange juice Just way I like Bless Knock BLESS YOU Oh I felt like heathen dressed jean shorts Everyone else restaurant wa dressed EVERY man dressed well Next time I go I 'll make sure something little dignified pancakes day something walnut fruit My friend flat bread sandwich,1
4250,Flatbreads Sausage one brocolli asparagus lobster meat mac cheese bleu cheese ... yummy The decor wa quite warm inviting service wa excellent What great find Philly,1
4251,When weekend Philly RI ended Knock turned away Barbuzzo El Vez What pleasant happenstance We walked large boisterous after-work cocktail crowd problem us It took moment host notice waiting received excellent service remainder meal Our waiter wa attentive without overly present Cocktails tasty ice cold The asparagus fry crispy hint tang horseradish aioli We caprese salad wa special featuring local tomato ripe juicy steak macaroni cheese server 's suggestion went light blue cheese wa great tip part We rarely order dessert since 'd fairly light dinner thought 'd least check An old school dessert tray arrived table wa hilarious though wa stocked cakes My feeling cake 's vehicle frosting So opted cucumber lemon sorbet turned like italian ice texture wa extremely hard crystallized tasty nonetheless We afraid 'd break cocktail glass wa served All I would definitely recommend Knock return next time 're town,1
4252,Bravo Finally sensible restaurant area The atmosphere wa comfortable fashion appointed The food wa excellent The chicken ceasar salad wa tasty excellent dressing fresh greens There wa enough chicken three separate sales The braised short rib though bone wa tender tasty Since I travel job I compare dish many I tired throughout US Tis rank top list The waiter Dominic wa ecellent friendly He helped u decide choices And recommendation excellent His personality story helped make meal enjoyable Worhtthetrip Philly I 'll back,1
4253,Knock ha vibrant bar scene The bartender typically make excellent cocktails During warmer month take corner 12th Locust I love The transformation block fantastic The place ha nice romantic vibe quieter surrounding restaurants Where fall short menu Some appetizer quite tasty majority menu could use excitement On recent visit My entree wa overcooked little tough eat I recommend place want lite bite drinks,1
4254,Walked excited cocktail week special back April knowing wa gay bar person I wa mentioned Everyone wa friendly polite I really ca n't see staying one two drinks It 's classy place I 'm pretty sure I 'd room breath Definitely great place start 're neighborhood My one complaint The bartender kept putting glass cleaned front us The dirty glass side bar really must better system making u look dirty empties,1
4255,Knock 's owner Bill Wood former owner founder landmark Woody 's wa quite point identified need classy warm bourgeois gay bar heart Gayborhood hit park started Knock The menu fantastic crowd generally polite well-dressed professional many locale neighborhood Now double edged sword invite great conversation gentleman similar backgrounds also invite mild snootiness atmosphere ill-matched friendly neighborhood bar Then Knock n't corner taproom neighborhood watering hole Instead 's good attempt upscale gay establishment I would rate Knock higher three star factors First menu fantastic frankly delicious price higher While I understand difficulty making restaurant inside bar profitable creative tweaking menu could change price could go keeping delectable In addition overall layout bar awkward Instead traditional wall bar rectangular bar good line sight bar less right triangle odd vantage points Finally I 'd say bar entirely small I attempted take date leave score men crammed tiny space empty table sit dining area With creative redesign high top round instead stationary seating areas Knock would knock park,1
4256,Stopped Thursday night karaoke drink friends bar wa quite packed soon drinks retreated comfortable seating area wa far le crowded None u ended singing wa fun sit watch people sing -- knowledge wa mostly guy wa hosting wa actually pretty good I could tell Knock wa definitely classy gay bar area cough Woody 's cough 's definitely good thing They pretty good drink menu well priced vast selection I 'd love come back give karaoke shot,1
4257,Recently Philadelphia day visit family friends I wa invited pre-dinner cocktails Owned Woody prior owner dimished namesake gay bar Woody 's bar-slash-restaurant pleasantly kick notch appealing constantly crowded interior oblong rich wooden bar reminiscent Cheers dining area extending back space What 's memorable invention pick neighborhood making good use space ha housed many failed restaurants blend revitilization 12th 13th Street corridor compose Philadelphia 's LGBT neighborhood The bartender shine pleasant accomodating deserving tip albeit busy happy hour The drink previously mentioned another review pack whallop I four rum coke purchased various friend time consumption induced comatose-like sleep later night There fly ointment however food For fine interior food pork shank lobster pasta cream sauce memorable dish horridly bland I would sooner seek flavor running tongue along carpet inner-city needle exchange clinic The upside waiter wa pleasant Final thoughts Great drinks company atmosphere Leave everyone wonderful time Three star business additional star pleasant staff,1
4258,really love place gayborhood ... elegant ha charm ... food good wine list great ... pricey I used credit card well worth ... warm night sit side,1
4259,In back place ha perhaps greatest piano lounge entire tri State area Yelp 's description n't even mention They run Friday Saturday evening,1
4260,Holy moly considering classy interior gargantuan drink may come surprise I sure wa surprised I swear one drink easily serve two possibly three If decide forgo cocktail hour 's ample seating wine dine wo- man week brunch lunch dinner And decide forgo cocktail altogether get orange juice cranberry grimace anyone asks,1
4261,outdoor seating warm sunny sunday hungover like location watch people 'hood mill around indoors bar generally ignored female dont mind bartender nice get attention,1
4262,Knock fill much-needed niche classy gay bar town It seems world away Woody 's Tabu Q Lounge precisely felt bit place stop along last night 's Gay Bar Crawl No matter bartender treated u kindly discounted drink creative enormous In line chart wa drunkenness last night I 'm pretty sure line started take sharp descent It seemed like kitchen wa turning really awesome eats mostly everyone wa dinner Also Flyers game wa several TVs around bar pleased greatly,1
4263,Very nice bar Gayborhood dining conversation This one actually hear conversation person music n't deafening The food pretty darn good worth trip Bar staff freindly hot especially asian barback YUMMY,1
4264,Knock knock `` Who 's '' `` Al '' `` Al '' `` Al Caholic '' And one alcoholic -- I mean dozens The barflies Knock serious booze downing classic martini old-fashioneds like 's tomorrow They 're really friendly though When I sat bar dinner post-convention libations I wa immediately welcomed inner circle regular -- status out-of-towner damned Maybe 's treat `` fresh meat '' I would n't know Either way I blast The interior wa sleek classy bartender oh sweet friendly pour mean gin soda The surprising part wa extensive mouthwatering menu I wa immediately drawn flatbread local said popular I opted calorie-conscious dinner ordered salad grilled chicken Little I know calorie-consciousness wa naught since salad wa size frickin bathtub enough chicken feed seven There also generous helping dried cherry sea bleu cheese The chef might 've little heavy-handed bleu cheese since salad ended bit salty taste Luckily I wa surrounded bunch hungry barflies happy eat leftovers Good thing 're germophobes All dinner Knock wa success I ca n't wait `` knock '' lovely door ...,1
4265,I loved Knock The atmosphere wa upscale fun food wa good Will definitely return next visit Philadelphia,1
4266,Nice attentive staff complimented good food The salad soup well-portioned flatbread delicious,1
4267,I reserved hi-top table bar party two week advance date I called three day prior arrival confirm party assured everything wa set As quest arrived party wa room u sit nothing make room We left relocate party last minute minute left manager called cell phone said room u I never went back I never As business owner I feel poorly managed restaurant If go whim small crowd maybe Knock nice place hang I would suggest planned event,1
4268,My cousin regular After Lady Gaga concert earlier week cousin friend came drink dancing The ambiance really nice Tuesday night wa pretty quiet able get table chat unwind bit The drink made well I forget bartender 's name- cousin wa addressing name whole night cousin really love Perhaps next philly trip I talk bringing get food,1
